,huc12,ps,corr
779399,20801060501,3407,0.7679498343650156
779538,20801030703,55969,0.7679160343315798
779552,20801050604,55081,0.7679091731951339
779565,20801040703,1830,0.7679015061300057
779614,20700110206,1363,0.7678797946896424
779713,20502061103,1379,0.7678288488177509
779733,20501060502,2828,0.7678196463946009
779754,20501071003,2480,0.7678113088366785
779858,20801060803,7838,0.7677604150535772
779873,20801090505,7213,0.767754746428065
779941,20700040102,55377,0.7677319191036188
779989,20700080403,1382,0.7677059878362924
780021,20700020204,55247,0.7676940614914813
780137,20600060403,1710,0.7676421910691317
780235,20802060103,2720,0.7676115099892487
780252,20801060501,55405,0.7676024136777593
780268,20502010709,995,0.7675962562955709
780291,20700110206,2511,0.7675887754716422
780343,20700100102,2720,0.7675666037075567
780488,20700111001,7314,0.7675045249627687
780489,20700110106,55348,0.7675037173391159
780694,20503060707,50966,0.7674853411446958
780765,20801090302,997,0.7674540319222187
780794,20600060402,1040,0.7674386090654848
780954,20600020405,55164,0.7674193769916376
780975,20700080102,7948,0.7674142592506994
781196,20801070104,56196,0.7673231741807979
781242,20501030704,2718,0.7673061992015177
781581,20600020204,54634,0.7672206997284166
781673,20700080102,55401,0.7672091334048843
783689,20700080803,1720,0.7671207122482664
783694,20700080803,55193,0.7671182584686677
783724,20700041106,594,0.767106702798148
783788,20700030405,55276,0.7670759163993537
783841,20801090302,2378,0.7670542720464896
783847,20801090302,2836,0.7670518360063507
783853,20700100102,1710,0.7670469933563434
783891,20501030704,6166,0.7670276941035306
784028,20503061204,1556,0.7669623661995918
784041,20801060501,55148,0.7669569123919359
784075,20600060401,55101,0.7669394533412794
784114,20700110106,3954,0.7669269153113091
784383,20802071001,7805,0.7668069201048698
784512,20502010709,10725,0.7667423087794126
784523,20600020204,54915,0.7667391373327256
784844,20700110104,2840,0.7666793582971388
784851,20600060402,50561,0.766675124405237
784982,20801030502,1552,0.7666147758764911
785357,20600060506,1830,0.7665214616763253
785379,20503050505,1720,0.7665090392931314
785556,20700020402,2720,0.7664309453325842
785562,20600050508,56032,0.7664301611914186
785564,20501070205,7839,0.7664290470998938
785585,20600020204,2847,0.7664216908825254
785637,20600050506,2840,0.7664027599602702
785716,20503051010,1384,0.7663646361017237
785765,20801100404,6113,0.7663427935390875
785779,20700100804,10343,0.7663342602107867
785804,20600040101,6213,0.7663189490134247
785861,20501060502,2490,0.7662866135165852
785926,20501050607,1723,0.7662539943710381
785954,20700040102,990,0.7662370656250415
786013,20700080102,55439,0.7662090175668035
786036,20700040806,6213,0.7661989799760672
786071,20503060707,3399,0.7661801668811115
786073,20503030802,55348,0.7661780734334105
786275,20503061503,1382,0.7660812868499575
786317,20700110206,1556,0.7660623861184681
786430,20700020205,2535,0.7660116333742777
786558,20503050107,2500,0.7659438398791668
786651,20600030701,3954,0.7659018883255647
786670,20801020204,1364,0.7658910745400785
786747,20801090505,6639,0.7658596758205647
786762,20700020801,6071,0.7658511221653259
786818,20501050607,54041,0.7658262257905138
786859,20700030106,55248,0.7658074734834978
787300,20600060502,2549,0.7657863030297045
787313,20700020402,55801,0.7657737500101892
787335,20801100307,2850,0.7657610092366998
787400,20503060707,56196,0.7657210972238093
787481,20700020402,3405,0.7656786119573906
787571,20801020204,7805,0.7656318126914199
787707,20801030703,2406,0.7655850462167152
787781,20600020409,55270,0.7655512692130614
787844,20600020609,7835,0.7655170753468795
787864,20700110104,50561,0.7655049286059231
787866,20801030502,3118,0.7655042660707108
787899,20801060901,52087,0.7654889781555939
787977,20600031102,55787,0.7654542603668754
788025,20801020204,1832,0.7654257861867854
788037,20700070304,7836,0.7654197710988568
788088,20700110104,55164,0.7653924498009312
788103,20801070203,602,0.7653868095801766
788115,20700020302,3149,0.7653824013379084
788147,20501060502,54547,0.7653713589247241
788153,20700110104,55738,0.7653668994568901
788160,20801100307,55350,0.7653654140939733
788563,20700080803,1743,0.7651765434091655
788578,20801030502,3136,0.7651667577180247
788582,20802071001,55402,0.7651650003874252
788612,20503061106,2549,0.7651497162730693
788667,20600040101,2878,0.76512267177911
788774,20600040101,2709,0.7650667584643399
788786,20600060402,1355,0.7650633798978321
788934,20801060501,52019,0.7649910256233721
788957,20502061103,55232,0.7649801269676091
788980,20700090405,50292,0.764968677386595
788991,20600050506,1723,0.7649647398694762
789001,20503061604,3148,0.7649598597599959
789022,20502040407,7869,0.7649525443123476
789074,20700020207,2625,0.7649279188837411
789135,20600031102,2549,0.7649037815860978
789149,20502061103,1866,0.7648981212322574
789156,20700081003,55193,0.7648959301378374
789164,20802020105,54634,0.7648927414027988
789222,20600030502,2832,0.7648661668332181
789644,20700020207,55516,0.7647193633248072
789703,20501071003,1384,0.764696076440178
789730,20600020206,55377,0.7646815628983514
789777,20700020402,56259,0.7646578873489004
789883,20801090505,1378,0.7646015290250474
789904,20600020406,1733,0.764589107914814
790016,20801100603,55667,0.7645409817326251
790018,20503011001,1695,0.7645388722053482
790054,20700110206,10343,0.7645182781962191
790117,20600020203,55969,0.7644870010485556
790119,20801110704,50555,0.7644869339791992
790214,20801090302,55401,0.7644349679417197
790265,20600060604,1832,0.7644091905443944
790340,20801090505,52019,0.7643623414339626
790360,20502040407,55801,0.7643557471781608
790530,20503030802,1745,0.7642631798769992
790571,20802060201,1552,0.7642458980452638
790587,20503051010,1379,0.7642372095157504
790657,20600030102,52007,0.7642239384257439
790678,20600050503,56397,0.7642138523059132
790690,20600020406,2378,0.7642075325055062
790752,20700100306,55701,0.7641750499934905
790807,20700020403,56032,0.764143820623218
790910,20700110104,6019,0.7640765640612224
790985,20600020207,55690,0.7640300032829694
791001,20600020406,1355,0.7640216331342459
791090,20801090302,7213,0.7639835552755561
791124,20600060403,1733,0.7639701421298857
791210,20600050508,4259,0.7639379053944204
791252,20501050607,55251,0.7639337348046925
791466,20600050104,7984,0.7638282372779168
791499,20600030105,3176,0.7638164365477034
791712,20600020406,1571,0.7637021901163153
791736,20600020406,55502,0.7636909877069474
791879,20600030105,2709,0.7636141608203496
791983,20700020205,1830,0.7635611699218314
792119,20600060502,10774,0.7634950107764844
792242,20700081003,1552,0.7634389131577523
792360,20700030801,7948,0.7633788939568215
792518,20801031002,10603,0.7632969671757889
792554,20600020609,50292,0.7632795780679871
792566,20700110102,1552,0.7632737852653562
792626,20700020205,4259,0.7632395882543526
792694,20700081003,1010,0.7632062607068785
792709,20802020105,55262,0.7631992892462063
792816,20700020801,599,0.763145144514091
792953,20801100404,55101,0.7630741864864041
793107,20600030102,2709,0.7630211602780861
793110,20503050406,55298,0.7630198022323322
793176,20801060403,2679,0.7629874005706677
793182,20600020206,6094,0.7629834556841648
793247,20600020206,6035,0.7629529305403769
793290,20700110207,55348,0.7629365669855855
793600,20700090601,1830,0.7628495113621517
793854,20700100102,8906,0.7627238538173041
793962,20801090505,52007,0.7626712478554095
793990,20700070304,1831,0.7626570491113754
794084,20801090406,56808,0.7626159705025716
794181,20700100306,2378,0.7625698239552933
794210,20802060804,10603,0.7625519410770013
794250,20801050301,3396,0.7625347202277983
794396,20600040101,2720,0.7624590242194863
794409,20600040203,55699,0.7624552407143758
794417,20700100306,58427,0.7624504968050183
794589,20600060603,7158,0.7623703283707762
794647,20700080803,55350,0.7623390100780517
794674,20700020207,3935,0.7623214323415148
794878,20700030801,7318,0.7622486473520217
795042,20501071003,3796,0.7621674512311436
795221,20802060201,55102,0.7620884381613136
795255,20801061101,57029,0.7620733792077174
795431,20801100403,2713,0.7620268596671749
795471,20801100307,55297,0.7620084393505541
795477,20801060601,7805,0.7620054057703719
795497,20700100804,55337,0.7620000190000958
795526,20700090704,1830,0.7619821961452644
795569,20802060704,6705,0.7619631329441767
795716,20502050607,7836,0.7618895627996312
795819,20700100401,2625,0.7618412140784792
795915,20700041006,50039,0.7617940485232456
795918,20502061207,3138,0.7617939098332639
795983,20600020203,3407,0.7617602710292565
795996,20600030703,2539,0.7617532774152531
796004,20503061204,55801,0.7617480065123055
796091,20503010405,3407,0.7617026127830366
796202,20600060202,50497,0.7616511052016152
796850,20700110203,10603,0.7613339712422099
796965,20802060804,55786,0.7612798934557407
797016,20600030703,3954,0.7612521720513967
797135,20801040703,7835,0.7611946102412563
797182,20503030802,8226,0.7611720754607395
797193,20700030405,55148,0.7611661606408114
797414,20600060403,3775,0.7610456035830788
797445,20600060402,991,0.7610328284985182
797555,20600060402,3935,0.7609768462399256
797564,20700110102,55231,0.7609710815015938
797644,20700100401,50888,0.7609315646875234
797659,20700020402,2828,0.7609261407508492
797759,20600030105,55502,0.7608898505652548
797880,20700030106,55262,0.7608282416129842
797908,20503050906,1004,0.7608121111948669
797990,20700030405,2866,0.7607759457843454
798112,20700110104,55285,0.7607435205574329
798146,20700020302,3944,0.7607295342469433
798219,20801020408,55524,0.7606873572106987
798420,20600060603,2408,0.7605857669038771
798475,20600030703,10308,0.7605601260056182
798486,20600030703,50799,0.7605554682692137
798516,20700041006,3406,0.7605348469744388
798534,20700110102,2876,0.7605252403529886
798566,20503050406,7158,0.76050450482449
798789,20802080206,1556,0.7604014827968992
798947,20700100102,6213,0.7603842224161973
798962,20801020204,990,0.7603762108605627
798964,20700020207,3161,0.7603749928645818
798997,20501050607,55736,0.7603559076765285
799073,20700110104,6823,0.7603206243418363
799082,20801050205,7872,0.7603151399687558
799497,20600030701,1010,0.7602154664765827
799528,20801030602,2408,0.7601964209100902
799553,20801040104,55969,0.7601883273205208
799588,20600020207,50799,0.7601642094114229
799678,20600030105,2504,0.7601252576327059
799731,20801050301,3796,0.7601017380466869
799806,20801110303,56807,0.7600641217342021
799822,20700040806,56964,0.7600565150769568
799843,20700040102,55401,0.7600483235052434
799897,20802060103,55397,0.7600218916054311
799963,20600060603,1382,0.7599904524475706
800096,20700111001,6035,0.7599167913504675
800222,20600030703,50497,0.7598543559405685
800304,20600060401,1723,0.7598167903176926
800335,20503051011,50279,0.7598027214027143
800554,20503030802,55196,0.7597108003273252
800563,20801061102,2403,0.7597075951116489
800590,20700111001,2625,0.759694769967408
800635,20700110206,55502,0.7596674870031382
800690,20700040102,55786,0.7596471946769405
800819,20700030106,54034,0.7595896141153512
800867,20503050505,1695,0.7595663643557705
800909,20501071003,54547,0.7595462826763392
800963,20700020207,1384,0.7595176957180713
801122,20700080102,55148,0.7594365913604932
801278,20600030902,1382,0.7593539087853071
801337,20700020402,2480,0.7593218368311341
801441,20801061101,7836,0.7592661920877334
801649,20700100201,3797,0.7591714890086603
801696,20502060602,3407,0.7591533303422915
801699,20502061103,55262,0.7591526658579973
801905,20700070304,1379,0.7590412900874656
801931,20801070203,1378,0.7590318108607681
801953,20801060501,3406,0.7590199273085481
801996,20600030402,1720,0.7590075015070843
802111,20501030704,2713,0.7589498280097413
802113,20503041204,55262,0.7589486391518174
802187,20600040101,2480,0.7589132311569796
802390,20801020204,55718,0.7588365864006278
802446,20700020507,55377,0.7588081435030111
802538,20503060707,10774,0.7587603044169041
802614,20600010000,7158,0.7587247388853923
802697,20600010000,1382,0.7586828307007248
802705,20600040203,56032,0.7586784360880936
802719,20700090503,4259,0.7586716840544487
802731,20700041006,56259,0.7586659084472901
802745,20700030106,50888,0.7586590356342949
802777,20700040305,7763,0.7586461278385416
802836,20600030701,7158,0.7586166155546187
802914,20802010204,7213,0.7585706075930062
802955,20700100102,2406,0.7585516909268075
803094,20700110102,3140,0.7584730450161618
803102,20801100307,1733,0.7584702589493686
803155,20700040504,7948,0.7584512888930659
803168,20600040101,3796,0.7584424249999179
803264,20700020402,6213,0.7583862147800903
803287,20503050107,50966,0.7583732270808071
803302,20502050607,55516,0.7583657098690961
803345,20700100804,1552,0.7583461710384041
803363,20801060702,3809,0.7583387672913058
803371,20600020207,55164,0.7583340447648883
803415,20801060503,997,0.7583209004744731
803441,20801040201,7962,0.7583177926067672
803528,20700081003,54915,0.7582685024457391
803579,20600020204,54593,0.758244360897937
803648,20501071003,2828,0.7582149308081731
803661,20700030106,6166,0.7582081840088388
803685,20802040501,8906,0.7581958937334872
803734,20801100307,1552,0.758175108766104
803869,20501050607,2403,0.7581115531171276
803923,20802060201,50561,0.7580838943284127
804076,20700100306,2516,0.7580097010168304
804234,20700020205,1743,0.7579225024344841
804269,20801090302,2721,0.7579086338165352
804389,20502050607,55701,0.7578486847206095
804428,20600020206,55233,0.7578316921146518
804501,20700100804,1710,0.7577859854799404
804565,20700041006,2720,0.757752629905888
804575,20801030602,7782,0.7577468157648841
804621,20502050607,1745,0.7577259335282315
